[header]
width=44
height=44
tilewidth=64
tileheight=32

[tilesets]
tileset=/tilesets/lvl_1_2_floor.png,64,32,0,0
tileset=/tilesets/lvl_1_2_walls.png,64,192,0,0
tileset=/tilesets/objects.png,64,192,0,0

[layer]
type=floor
data=
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,
20,20,20,20,7,7,7,7,7,7,7,7,14,14,9,9,9,9,9,9,9,9,9,9,9,9,9,8,10,10,10,10,10,10,10,19,19,19,19,19,20,20,20,20,
20,20,20,20,7,7,7,7,7,7,7,7,14,14,9,9,9,9,9,9,9,9,9,8,9,9,9,9,10,10,10,10,10,10,10,19,19,19,19,19,20,20,20,20,
20,20,20,20,7,7,7,7,7,7,7,7,14,14,9,9,9,9,9,8,9,9,9,9,9,9,9,9,10,10,8,10,10,10,10,19,19,19,19,19,20,20,20,20,
20,20,20,20,7,7,7,7,7,7,7,7,14,14,9,9,8,9,9,9,9,9,9,9,9,8,9,9,10,10,10,10,10,10,8,19,19,19,19,19,20,20,20,20,
20,20,20,20,7,7,7,7,7,7,7,7,14,14,9,9,9,7,7,7,7,7,7,10,10,10,10,10,10,10,10,10,10,10,10,19,19,19,19,19,20,20,20,20,
20,20,20,20,7,7,7,7,7,7,7,7,14,14,9,9,9,7,7,7,7,7,7,12,12,12,12,10,10,10,10,8,10,10,10,10,19,19,19,19,20,20,20,20,
20,20,20,20,7,7,7,7,7,7,7,7,14,9,8,9,9,7,7,7,7,7,7,12,10,10,12,10,10,8,10,10,10,10,10,10,19,19,19,19,20,20,20,20,
20,20,20,20,7,7,7,7,7,7,7,7,14,14,9,9,9,7,7,7,7,7,7,10,12,10,10,10,10,8,10,10,10,10,10,10,19,19,12,19,20,20,20,20,
20,20,20,20,7,7,7,7,7,7,7,7,14,14,9,9,9,7,7,7,7,7,7,10,12,10,8,10,10,10,10,10,10,10,10,10,19,12,12,19,20,20,20,20,
20,20,20,20,7,7,7,7,7,7,7,7,14,14,9,9,9,7,7,7,7,7,7,10,10,12,10,10,10,10,10,10,10,10,12,12,12,12,12,19,20,20,20,20,
